username,acctdesc,location,following,followers,totaltweets,timestamp,retweetcount,favcount,text
Robinini,"Christian, ProLife, ProTrump, Patriot, Married 42 years to a wonderful man, no DMs please.","Albuquerque, NM",2718,1610,15989,2009-05-16 15:06:19,462,15648,Meet Bobby Brisker. He served our country for 10 years as a U.S. Marine and stands behind the people of Hong Kong fighting for democracy. Thank you for your service to our country Bobby. @NBA @KingJames @mcuban https://t.co/9U4pQ07Iaz #StandwithHongKong https://t.co/awtnGPurxX
catcat06411383,,,27,11,2273,2019-10-01 12:55:02,138,0,"What Is happening?

A man just play a song in his car, and then a police ""pull out"" the man from his car and arrest him.

@SolomonYue
#2Nov 
#HKPoliceTerrorism 
#HKPolice 
#hkprotest https://t.co/LeIjpAku2G"
55yum99,,,36,7,462,2019-09-22 14:36:41,4913,315,"Man driving by in a Porsche was pulled out of his car and arrested by a dozen riot police, only for playing “Glory to Hong Kong” in his car.

Kid was asking the woman shooting the video : “Why was he arrested only for playing a song?”

#HKPoliceState 
#StandWithHongKong https://t.co/qn4whKuacW"
1984inChina,Freedom is the freedom to say that 2+2=4. Anti ELAB timeline: https://t.co/WzqqzGYkAB,Hong Kong,5001,2844,13066,2019-08-24 14:34:48,98,32529,"Former Financial Secretary and 2017 Chief Executive candidate John Tsang was spotted around Causeway Bay on Saturday afternoon at the time of the protests. He did not respond to media enquiries.

Photo: Stand News. #hongkong https://t.co/vEbEs3eBHo"
sang19942002,,,0,0,133,2014-05-21 12:25:29,71,83,I’m back in #Hongkong where life is normal. #China https://t.co/R3fiMaipfF
SinPikJanetWong,,,13,4,10,2009-08-27 23:11:25,515,172,"In a Friday press conference, a #HongKong social worker complained that after being repeatedly beaten on the head by police in Mong Kok on Thursday night - without being arrested - officers gathered around to taunt him asking if he had ""bumped into something"".

#HongKongprotests https://t.co/F0Xwmn7VWu"
EdmundW51184415,Hongkonger,,46,7,394,2019-07-17 05:54:16,821,437,"Police arrest Richard Chan, a candidate in district elections in Tai Po, as they clean his eyes after local media says he was pepper sprayed. 

Chan was dubbed ""airport uncle"" after he stood between police and youngsters at an airport protest earlier this summer #HongKongProtests https://t.co/QHUjsTD2eY"
FanRiven,"香港人
謹此而已。","屯門, 香港",28,0,410,2019-07-03 03:21:33,1479,429,Police usher people arrested at Southorn Playground in Wan Chai onto a coach. Onlookers tell them to look at the camera and shout out their names. #HongKong #HongKongProtests #antiELAB https://t.co/X4hvT5z2aT
RKhk59871001,"From Hong Kong/Acg lover/Basketball

#FollowBackHongKong
#StandWithHongKng",Hong Kong,302,224,1445,2019-10-01 23:42:57,183,4455,"A fireman complained to the #HongKongPolice for the unnecessary firing of Tear Gas that landed on the fire engine. Fireman was affected by the TG as well.

A few police had lost their cool; confronted, ”we are dispersing crowd” and pushed the fireman away. 
#hkpolicestate https://t.co/AAGFkuzmxL"
mat230821,,,418,35,2062,2013-09-02 15:00:03,42,725,"Unlike other brand, #MadeInChina Tear Gas grenade actually BURST INTO FLAMES🔥 

With #HKPolice constantly firing at point-blank range, this is definitely a *lethal weapon* used by #HKPoliceTerrorists!

State-supported #HKPoliceTerrorism 
#HongKongProtests
https://t.co/zIsa94pd2X"
sundysasa,,,1584,509,31733,2019-08-22 09:11:37,466,15861,@SolomonYue police hit firemen😓😫#MakeHongKongGreatAgain #LiberateHK #HongKongProtests #HongKongAutonomy https://t.co/elbGytRfqy
BluesAlbert,User eXperience Design,香港,286,27,2021,2012-08-20 02:36:47,183,7641,"A fireman complained to the #HongKongPolice for the unnecessary firing of Tear Gas that landed on the fire engine. Fireman was affected by the TG as well.

A few police had lost their cool; confronted, ”we are dispersing crowd” and pushed the fireman away. 
#hkpolicestate https://t.co/AAGFkuzmxL"
hamm_chu,"Never Never Never Give In.
#fightforfreedomstandwithhongkong #followbackhongkong",,26,3,45,2019-09-29 12:32:09,100,70,"#HongKong riot police crazily fired tear gas today and a tear gas outside SOGO CWB was on fire.

Riot police are now using #MadeInChina tear gas and directly fire them on human body! They may kill citizens with tear gas one day like the riot police in #Iraq.

#HKPoliceBrutality https://t.co/D6GVj4LbqR"
kywong619,❤️Hong Kong Citizen ❤️願榮光歸香港❤️ Love freedom and Democracy ❤️#FightForFreedom #StandWithHongKong #FiveDemandsNotOneLess,,482,765,296,2009-07-13 10:40:17,0,214,@hoccgoomusic Totally insane! #HKPoliceState #hkPoliceBrutalitiy
PlanetbinMara,"International student from 🇩🇪 in 🇺🇸.

OT7 ARMY💜",,99,37,11636,2017-05-01 08:28:08,542,23402,HAPPENING NOW: Hong Kong police are outside Victoria Park in Causeway Bay where protesters have gathered on the 22nd weekend of #HongKongProtests #香港 https://t.co/sAIb03fbZp
sharon_nlf,Fan of Schalke 04,Hong Kong,87,130,691,2010-03-11 14:30:41,46,400,"Tear gas: Made in China.
#HongKongProtests
(Source: @telegram) https://t.co/SfWlXV7UrS"
iKvlmW44dRLcm3d,,heaven,101,92,6259,2019-03-30 16:32:23,3,16966,"Not looking forward to this 13-hr flight. But happy to be out of the #HongKong madness. Bye #HongKongProtesters. Hope you lot would have woken up next time I'm back. For now, CX is nice and comfy. Why would ppl begrudge it?

#stopHKriots #HongKong https://t.co/6W1wsK6ina"
StephenHoHK,,,158,55,2451,2010-05-07 15:59:05,0,1290,"@realKyleOlbert But we, Hong Kong people, can do nothing. And see our rights to be taken away or killed by #HKPolice if we rebel.

#SOSHK #StandWithHongKong #FreeHongKong"
WingedLionPC,#手足科勞 #Standwithhongkong #願榮光歸香港,Hong Kong,571,427,1364,2010-01-20 04:12:31,608,1586,"People are “meeting candidates” for the upcoming local elections, meaning they can gather without police approval. In the coming hours protestors plan to march through the city and we’ll see how the mood in #HongKong changes. #China https://t.co/AAnoScXtUg"
Ling57153468,,,271,88,2445,2019-08-15 14:51:43,53,2384,"A few of the signs out today, #HongKongProtests in #Sydney @AustraliaHong https://t.co/8tqds3sSfe"
DauDing2009,"Fight for Freedom 💪
Stand with #HongKong",,393,377,8717,2019-07-29 06:12:30,29,11007,"Don’t let history repeat. History has warned us: By the time we Act, it is often Too Late. 

Enough evidence pointing to #CCP &amp; #CarrieLam’s cruel crackdowns on #HongKong. Suspicious deaths, but No Independent Investigations are approved.!

Imminent: US Senate must act Fast. 🇺🇸🇭🇰 https://t.co/LVHhlgHNZX"
Stephen_L_St,"Citizen of the Globe. If you take away the labels, you realize we are far more alike than we are different.",Hong Kong,101,98,978,2015-02-06 09:06:24,1678,26652,"Riot police arrived in police car and charged into Southorn Playground, randomly tackled a young girl to the ground.

A few dozen citizens were also charged upon and detained behind the gates for no reason.

Insanity.

#HKPoliceState 
#StandWithHongKong 

Source : @StandNewsHK https://t.co/I66qYzDEAL"
FanRiven,"香港人
謹此而已。","屯門, 香港",28,0,410,2019-07-03 03:21:33,4913,429,"Man driving by in a Porsche was pulled out of his car and arrested by a dozen riot police, only for playing “Glory to Hong Kong” in his car.

Kid was asking the woman shooting the video : “Why was he arrested only for playing a song?”

#HKPoliceState 
#StandWithHongKong https://t.co/qn4whKuacW"
cyrushong2,,,138,20,1361,2019-06-26 10:08:59,101,1516,"#HongKong riot police crazily fired tear gas today and a tear gas outside SOGO CWB was on fire.

Riot police are now using #MadeInChina tear gas and directly fire them on human body! They may kill citizens with tear gas one day like the riot police in #Iraq.

#HKPoliceBrutality https://t.co/D6GVj4LbqR"
4whannaleerubl,"Hong Konger
everyone should protect the environment
前人種樹 後人乘涼",Hong Kong,2716,2017,14321,2016-03-02 20:59:22,91,23407,"More than 50 arrested at the Wan Chai Southorn Playground today, most of them are girls.

They are forced to walk in lines to get on the police vehicle after being detained for hours.

#2ndNov #HongKongProtests #Chinazi #SOSHK https://t.co/xHPeoSJft3"
komanlamm,🇭🇰,Hong Kong,494,181,402,2019-08-25 02:21:21,0,319,"Now police = law 
#HKPoliceState https://t.co/aTjTyHw1u2"
RKhk59871001,"From Hong Kong/Acg lover/Basketball

#FollowBackHongKong
#StandWithHongKng",Hong Kong,302,224,1445,2019-10-01 23:42:57,93,4455,"Arrestees ALL GIRLS. 
Hard to believe they're not caught to serve the cops/PLAs in #HK especially when that's happening in #Xinjiang, and there're so many sexual abuse/ra_e allegations against #hkpolice.

#HongKongProtests
#HKPoliceState
#HKPoliceTerrorism 
@SolomonYue @HawleyMO https://t.co/2wX803P3lH"
tonyyipmoonlam,,,1,0,394,2015-01-29 10:26:59,794,393,"Osman Cheng, candidate running for Shatin District Council, was arrested in a pro-democracy election rally in Victoria Park lawn. Teargas was deployed too, but supporters persevered or a stampede could have happened. #HongKongProtests #HongKong #PoliceState https://t.co/YGzM4ePmMJ"
isaac78502530,光複香港 時代革命 Liberate Hong Kong Revolution of our time 五大訴求 缺一不可 Five demands not one less 科勞手足 互相科勞,,237,117,586,2019-09-03 08:19:06,1445,630,"【112 Global Rallies】

On 2 November (Sat), global rallies will be held in over 48 cities in 17 countries in support of autonomy for Hong Kong, as promised in the Sino-British Joint Declaration.

#FightforAutonomy #StandWithHK 
#HongKongSOS #112

https://t.co/sKRYn00GBE https://t.co/WVCEdwwSyy"
xianggang18,64亲历者，维权，同城公民🗽撑香港的大陆人，为自由民主人权张目的黑手!联合国难民。现流亡泰国。,,1820,573,7867,2019-09-15 14:36:34,160,4808,"Nov 2 [Fight For Autonomy, Stand with Hong Kong: Emergency Call for Aid and Autonomy Rally]

Several political candidates were pepper sprayed and arrested by Hong Kong Police.

It was all peaceful at the beginning, until Hong Kong Police have shown up. 
#HongKongProtests https://t.co/RaqRiQp5md"
mat230821,,,418,35,2062,2013-09-02 15:00:03,98,725,"We’re not even surprised. #HKPolice made mass arrest in the city &amp; treated the arrestees as if they were hostages today, as usual.

#SOSHK #HKPoliceBrutality #HKPoliceTerrorism #HKPoliceState #HongKongProtests #5DemandsNot1Less https://t.co/pjzpnZV2FH"
RugiaPAD,"香港人ですから、少しだけ日本語を知っています。
間違い日本語を書いたら、すみません。",,730,414,2306,2013-03-25 10:48:44,93,2974,"Arrestees ALL GIRLS. 
Hard to believe they're not caught to serve the cops/PLAs in #HK especially when that's happening in #Xinjiang, and there're so many sexual abuse/ra_e allegations against #hkpolice.

#HongKongProtests
#HKPoliceState
#HKPoliceTerrorism 
@SolomonYue @HawleyMO https://t.co/2wX803P3lH"
ericfhk,,,1000,351,3671,2009-06-26 16:15:06,440,773,More teargas cannisters are being fired West of Sogo in Causeway Bay. The riot police in front of Sogo looks to be surrounded by protesters from both sides. The original plan is to march towards Central. #HongKongProtests https://t.co/JoLebTPtVm
sundysasa,,,1584,509,31734,2019-08-22 09:11:37,19,15861,"#Hkpolice fired tear gas at a fire truck. Fire fighters argued with the police yet police claimed they did nothing wrong and pepper sprayed journalists (holding camera) and shoved and hit the hero. 

#HKPoliceTerrorism #hkPoliceBrutalitiy #HKPoliceState #HKRioters https://t.co/q9AEg2B3NI"
etetranger,,,119,32,819,2011-10-21 14:45:31,1168,1053,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
Kwong1981,,,39,1,120,2017-08-28 13:53:24,1517,138,"Even Victoria Park has been teargassed.

District Elections candidates holding campaigns inside the park have been pepper sprayed, with one candidate being arrested.

They r within their rights and police has no grounds in arresting or stopping their campaigns.

#hkpolicestate https://t.co/5HSa3GeIkr"
AmyWong01217912,smiley,,190,68,1354,2019-07-25 09:16:43,1370,1781,"Little kids are suffering in #HongKong🇭🇰. The #HKPolice are now even targeting kids with tear gas and/or pepper spray.

We should be outraged that @SenateMajLdr #McConnell‘s evidently choosing to appease #China &amp; block the #HKHRDA. It must be passed ASAP! https://t.co/ZvJs2t6Wp9"
ymmhyyyyyy,New to Twitter. Please support HKers to fight for freedom!,,130,112,767,2019-10-14 16:20:51,0,1758,They are trying to ‘kill’#Hongkong citizens in the train and station 2 months before. We need to CCTV to seek the truth! https://t.co/hZ8BzN6v8w
MeiChin76490800,"I love Hong Kong!💕
Free Hong Kong!💪💪
#followbackhk ✍🏻🙇‍♀️🙇‍♀️",,595,567,4700,2019-10-07 04:40:03,181,3589,"Disqualifying candidates? Not good enough!

Newest tactic by #HongKong government is send out #HongKongPolice to beat up, handcuff and arrest election candidates.

@joshuawongcf was ""only"" disqualified, maybe in the end we'll find out he's the luckiest one. https://t.co/3ukSeGpWJa"
Jimmywo96443655,"Quis custodiet ipsos custodes?
#HKpolicestate
#SOSHK
#STANDWITHHONGKONG
#Followbackhongkong",,279,145,2142,2019-10-04 06:56:38,5,7192,The Police shooting at #HongKongProtesters at super close range as if they’re live targets in war. #SOSHK #HKPoliceTerrorism #StandwithHK https://t.co/cKbvxR2MVB
makgoby,,,10,1,478,2019-09-01 13:32:06,871,381,"As #HKPolice are raining tear gas on every citizen in CWB, protesters are helping street stall owners pack up shop and get out of the area

#StandWithHongKong #HongKongProtests https://t.co/oEdpnHhgHm"
fishu44747658,Hongkonger🇭🇰 | 21 | Sports lover🏓🏸🏃🏻‍♂️ |,,634,488,356,2019-08-23 18:06:28,106,487,"Normal citizens and press were sprayed by pepper spray without any action against Police in Causeway Bay, Hong Kong tonight.
#Hongkong #HongKongProtests #hongkongpolicebrutality #HongKongPoliceAbuseUseofForce #HongKongPoliceState #反送中 https://t.co/9ITMIeffVP"
padTohka,"hk ppl be water, please follow and retweet, spread news to the world #FollowBackHongKong",,1220,156,2348,2014-04-01 12:29:33,98,5168,"We’re not even surprised. #HKPolice made mass arrest in the city &amp; treated the arrestees as if they were hostages today, as usual.

#SOSHK #HKPoliceBrutality #HKPoliceTerrorism #HKPoliceState #HongKongProtests #5DemandsNot1Less https://t.co/pjzpnZV2FH"
TingYTam1,,,7,19,545,2019-08-22 15:33:09,6,38,Police wrote number identifications on citizens' forearm using permanent markers after the citizens' were arrested! #StandWithHongKong #chinaz https://t.co/aUAJ4YMbS9
johnny_standing,A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty.,United States,491,495,3102,2019-09-04 15:03:54,415,6006,"A fireman argued with #HongKongPolice because the police shot tear gas at the fire engine.

The police responded ""what the f**k did you say"", shoved the fireman into a wall, &amp; drove journalists at the scene away by pepper spraying them.

#HongKong
#HongKongProtests https://t.co/2yCPSro7oP"
